조사명,이름,전화번호,소속,1,2,3,4,5,중복횟수,중복여부
테스트조사,홍길동85813,010-9376-5763,C리서치,5,3,2,3,4,2,True
테스트조사,홍길동85851,010-2254-2902,C리서치,5,2,4,5,4,2,True
테스트조사,홍길동85944,010-1040-6520,A리서치,4,2,5,4,3,2,True
테스트조사,홍길동86184,010-2105-8021,A리서치,2,1,5,4,2,2,True
테스트조사,홍길동86296,010-5839-5508,B리서치,2,2,5,3,2,2,True
테스트조사,홍길동86562,010-1168-9164,B리서치,2,3,4,2,1,2,True
테스트조사,홍길동86611,010-6879-4545,B리서치,4,2,4,3,4,2,True
테스트조사,홍길동86765,010-3485-7495,C리서치,3,4,5,2,2,2,True
테스트조사,홍길동86766,010-3422-3529,B리서치,4,3,5,5,2,2,True
테스트조사,홍길동86967,010-9042-6694,A리서치,2,1,5,3,3,2,True
테스트조사,홍길동87016,010-9234-6015,B리서치,5,2,1,1,4,2,True
테스트조사,홍길동87183,010-4384-6009,B리서치,3,4,4,3,2,2,True
테스트조사,홍길동87237,010-1355-1543,B리서치,1,4,5,2,5,2,True
테스트조사,홍길동87295,010-3455-7763,C리서치,4,4,5,2,1,2,True
테스트조사,홍길동87447,010-7314-8976,B리서치,4,2,5,3,2,2,True
테스트조사,홍길동87475,010-6400-5264,A리서치,2,2,1,3,1,2,True
테스트조사,홍길동87562,010-9015-7665,B리서치,1,5,4,2,5,2,True
테스트조사,홍길동87571,010-4713-1465,B리서치,2,4,4,1,2,2,True
테스트조사,홍길동87631,010-9541-3148,B리서치,2,3,2,3,4,2,True
테스트조사,홍길동87773,010-6138-9994,C리서치,5,2,1,5,5,2,True
테스트조사,홍길동87880,010-9288-2405,C리서치,4,4,4,2,2,2,True
테스트조사,홍길동87942,010-5602-9131,C리서치,2,5,2,1,2,2,True
테스트조사,홍길동88065,010-5894-3689,C리서치,3,1,4,5,2,2,True
테스트조사,홍길동88185,010-7958-3033,A리서치,3,2,5,1,3,2,True
테스트조사,홍길동88206,010-4573-9003,B리서치,4,4,4,4,5,2,True
테스트조사,홍길동88234,010-7187-5827,A리서치,4,3,2,2,3,2,True
테스트조사,홍길동88328,010-5762-2014,B리서치,4,1,1,3,4,2,True
테스트조사,홍길동88470,010-8018-7735,B리서치,3,3,1,4,4,2,True
테스트조사,홍길동88487,010-8693-4965,A리서치,3,2,2,3,4,2,True
테스트조사,홍길동88493,010-1536-7596,B리서치,4,3,5,2,2,2,True
테스트조사,홍길동88835,010-2816-2513,A리서치,2,4,5,5,3,2,True
테스트조사,홍길동88859,010-1245-9094,C리서치,5,3,5,2,2,2,True
테스트조사,홍길동88869,010-1961-1441,B리서치,5,4,3,1,4,2,True
테스트조사,홍길동88878,010-5366-2058,A리서치,1,4,3,1,3,2,True
테스트조사,홍길동88881,010-5596-9064,C리서치,3,1,5,3,5,2,True
테스트조사,홍길동89128,010-1518-1112,C리서치,5,4,4,3,2,2,True
테스트조사,홍길동89162,010-1611-4715,A리서치,1,1,3,3,2,2,True
테스트조사,홍길동89413,010-1890-4272,C리서치,5,4,4,5,4,2,True
테스트조사,홍길동89449,010-7326-4570,A리서치,4,3,1,3,3,2,True
테스트조사,홍길동89539,010-6016-6795,A리서치,4,4,5,3,4,2,True
테스트조사,홍길동89569,010-7955-8515,A리서치,5,3,5,5,3,2,True
테스트조사,홍길동89625,010-1955-9232,B리서치,2,4,5,5,2,2,True
테스트조사,홍길동89885,010-8701-2597,A리서치,3,1,1,4,1,2,True
테스트조사,홍길동89966,010-4813-8388,A리서치,4,5,5,2,2,2,True
테스트조사,홍길동89990,010-8179-9557,C리서치,1,3,5,3,4,2,True
테스트조사,홍길동90057,010-5696-1176,A리서치,1,1,2,1,2,2,True
테스트조사,홍길동90059,010-2778-2306,A리서치,2,4,5,5,5,2,True
테스트조사,홍길동90060,010-3523-8994,A리서치,4,5,1,3,4,2,True
테스트조사,홍길동90124,010-3027-3455,C리서치,5,1,5,1,2,2,True
테스트조사,홍길동90135,010-4153-8557,B리서치,5,5,3,3,5,2,True
테스트조사,홍길동90222,010-3222-1024,B리서치,1,3,1,4,2,2,True
테스트조사,홍길동90233,010-5078-6427,C리서치,3,3,3,2,3,2,True
테스트조사,홍길동90309,010-5368-9402,C리서치,2,4,4,4,2,2,True
테스트조사,홍길동90360,010-9762-3002,B리서치,4,2,1,4,3,2,True
테스트조사,홍길동90409,010-8921-8137,A리서치,1,5,5,2,5,2,True
테스트조사,홍길동90489,010-8050-9899,B리서치,5,5,4,3,3,2,True
테스트조사,홍길동90500,010-4809-9093,B리서치,3,2,4,1,5,2,True
테스트조사,홍길동90527,010-1063-2303,C리서치,3,2,4,5,5,2,True
테스트조사,홍길동90531,010-6396-7229,C리서치,5,5,4,3,5,2,True
테스트조사,홍길동90563,010-1381-1012,C리서치,2,1,4,1,3,2,True
테스트조사,홍길동90679,010-9881-1933,B리서치,3,2,1,1,2,2,True
테스트조사,홍길동90791,010-5080-6047,C리서치,2,1,5,3,3,2,True
테스트조사,홍길동90828,010-8408-4903,C리서치,5,1,4,2,1,2,True
테스트조사,홍길동90897,010-7263-8844,B리서치,4,2,1,3,3,2,True
테스트조사,홍길동90931,010-1756-5528,A리서치,5,3,5,3,1,2,True
테스트조사,홍길동90961,010-4093-9463,A리서치,1,1,2,1,2,2,True
테스트조사,홍길동91076,010-1304-3003,B리서치,1,2,3,5,5,2,True
테스트조사,홍길동91162,010-4754-3049,A리서치,4,3,4,1,5,2,True
테스트조사,홍길동91167,010-9290-6245,C리서치,1,4,5,2,4,2,True
테스트조사,홍길동91211,010-1437-8564,B리서치,4,3,4,1,4,2,True
테스트조사,홍길동91332,010-3341-8425,A리서치,1,5,4,3,1,2,True
테스트조사,홍길동91346,010-9300-1323,C리서치,3,4,3,2,5,2,True
테스트조사,홍길동91370,010-3498-3459,B리서치,4,4,3,1,1,2,True
테스트조사,홍길동91401,010-3967-6185,A리서치,2,1,5,2,2,2,True
테스트조사,홍길동91488,010-6182-7511,B리서치,5,1,5,1,3,2,True
테스트조사,홍길동91520,010-9244-2940,B리서치,1,1,5,3,5,2,True
테스트조사,홍길동91610,010-1488-6768,C리서치,4,3,3,4,2,2,True
테스트조사,홍길동91678,010-4197-7233,B리서치,3,3,2,2,3,2,True
테스트조사,홍길동91723,010-7605-7266,B리서치,1,4,5,5,1,2,True
테스트조사,홍길동91748,010-8102-5261,B리서치,5,3,4,3,1,2,True
테스트조사,홍길동91776,010-7996-1200,A리서치,4,5,3,5,1,2,True
테스트조사,홍길동92106,010-4528-7032,A리서치,2,3,3,2,2,2,True
테스트조사,홍길동92152,010-4222-2642,B리서치,3,5,5,3,4,2,True
테스트조사,홍길동92194,010-3258-7361,C리서치,5,2,1,3,3,2,True
테스트조사,홍길동92348,010-1381-1012,B리서치,3,2,1,4,3,2,True
테스트조사,홍길동92429,010-5329-3037,C리서치,4,3,1,4,1,2,True
테스트조사,홍길동92438,010-1329-8983,C리서치,1,1,1,4,5,2,True
테스트조사,홍길동92447,010-3384-3071,B리서치,3,3,4,4,2,2,True
테스트조사,홍길동92452,010-4939-2652,A리서치,1,5,3,1,4,2,True
테스트조사,홍길동92563,010-4112-3202,C리서치,5,4,1,1,5,2,True
테스트조사,홍길동92677,010-5147-8931,A리서치,5,4,1,5,1,2,True
테스트조사,홍길동92680,010-4889-1309,B리서치,5,5,2,2,1,2,True
테스트조사,홍길동92681,010-1418-1464,C리서치,4,2,2,3,5,2,True
테스트조사,홍길동92995,010-8662-8043,C리서치,3,1,3,4,1,2,True
테스트조사,홍길동93012,010-1157-8267,C리서치,1,5,1,2,4,2,True
테스트조사,홍길동93072,010-9836-9629,B리서치,5,1,4,5,5,2,True
테스트조사,홍길동93082,010-5273-8172,C리서치,2,5,5,1,5,2,True
테스트조사,홍길동93107,010-3513-5290,B리서치,4,3,2,4,2,2,True
테스트조사,홍길동93206,010-2533-3305,C리서치,2,5,3,5,5,2,True
테스트조사,홍길동93208,010-5800-8407,A리서치,5,5,3,2,5,2,True
테스트조사,홍길동93357,010-1640-5238,C리서치,5,2,2,4,2,2,True
테스트조사,홍길동93396,010-9817-9971,A리서치,4,3,3,1,4,2,True
테스트조사,홍길동93406,010-9463-6096,B리서치,3,4,4,3,2,2,True
테스트조사,홍길동93441,010-1827-5010,B리서치,1,4,1,1,2,2,True
테스트조사,홍길동93489,010-3823-9066,C리서치,2,4,5,4,3,2,True
테스트조사,홍길동93503,010-5608-2071,B리서치,5,5,1,5,3,2,True
테스트조사,홍길동93719,010-5509-6939,A리서치,2,3,5,5,3,2,True
테스트조사,홍길동93770,010-2996-7115,C리서치,5,4,3,5,3,2,True
테스트조사,홍길동93882,010-2412-7257,C리서치,2,4,4,3,4,2,True
테스트조사,홍길동93954,010-6944-1991,C리서치,1,1,3,3,4,2,True
테스트조사,홍길동93965,010-8326-5678,A리서치,3,3,3,3,3,2,True
테스트조사,홍길동93978,010-7916-8286,A리서치,1,5,5,3,5,2,True
테스트조사,홍길동94023,010-6819-5185,B리서치,5,4,2,1,3,2,True
테스트조사,홍길동94034,010-1525-4713,B리서치,3,3,4,4,4,2,True
테스트조사,홍길동94103,010-8102-5261,B리서치,1,2,1,5,4,2,True
테스트조사,홍길동94117,010-6947-7540,C리서치,3,4,3,2,3,2,True
테스트조사,홍길동94248,010-7912-5825,C리서치,5,1,2,4,5,2,True
테스트조사,홍길동94469,010-5252-6700,C리서치,2,5,2,5,1,2,True
테스트조사,홍길동94489,010-6129-8723,A리서치,3,5,3,4,3,2,True
테스트조사,홍길동94887,010-6272-5640,C리서치,3,4,1,4,1,2,True
테스트조사,홍길동95053,010-9219-7853,B리서치,1,5,3,4,3,2,True
테스트조사,홍길동95134,010-7466-9533,A리서치,1,4,1,3,1,2,True
테스트조사,홍길동95177,010-4297-4846,A리서치,3,5,3,3,5,2,True
테스트조사,홍길동95335,010-3175-1344,C리서치,1,5,4,5,5,2,True
테스트조사,홍길동95365,010-8546-7416,C리서치,4,5,1,5,2,2,True
테스트조사,홍길동95444,010-9812-6593,A리서치,2,3,2,5,5,2,True
테스트조사,홍길동95567,010-8270-3908,C리서치,2,2,2,3,1,2,True
테스트조사,홍길동95623,010-2526-4533,A리서치,2,5,2,1,2,2,True
테스트조사,홍길동95731,010-6083-3956,B리서치,1,1,4,1,5,2,True
테스트조사,홍길동95738,010-1559-5465,B리서치,5,2,3,2,5,2,True
테스트조사,홍길동95896,010-2553-3085,C리서치,1,4,1,3,2,2,True
테스트조사,홍길동95960,010-7577-9243,C리서치,5,5,1,1,4,2,True
테스트조사,홍길동95993,010-9508-1266,A리서치,5,3,4,3,4,2,True
테스트조사,홍길동96035,010-6181-4809,B리서치,4,3,2,2,5,3,True
테스트조사,홍길동96041,010-1890-4272,B리서치,5,4,5,5,1,2,True
테스트조사,홍길동96070,010-7721-3356,A리서치,1,4,4,5,4,2,True
테스트조사,홍길동96076,010-7540-8173,C리서치,4,3,1,4,1,2,True
테스트조사,홍길동96133,010-7943-5909,C리서치,2,5,3,5,2,2,True
테스트조사,홍길동96201,010-3236-2525,B리서치,3,1,2,3,2,2,True
테스트조사,홍길동96323,010-4041-5437,B리서치,4,1,4,3,3,2,True
테스트조사,홍길동96435,010-9439-4468,A리서치,3,4,3,3,4,2,True
테스트조사,홍길동96470,010-1376-2589,B리서치,5,1,1,4,3,2,True
테스트조사,홍길동96474,010-7508-5747,C리서치,2,2,5,1,5,2,True
테스트조사,홍길동96503,010-7007-8041,A리서치,5,2,4,5,4,2,True
테스트조사,홍길동96529,010-9982-2674,B리서치,1,2,1,1,3,2,True
테스트조사,홍길동96554,010-6377-2550,A리서치,5,2,4,3,4,2,True
테스트조사,홍길동96593,010-8159-8163,A리서치,1,3,3,5,1,2,True
테스트조사,홍길동96709,010-5343-9210,B리서치,2,2,1,1,3,2,True
테스트조사,홍길동96739,010-1439-8188,A리서치,4,1,1,1,2,2,True
테스트조사,홍길동96842,010-3087-1239,A리서치,4,1,4,1,2,2,True
테스트조사,홍길동97177,010-4006-1065,C리서치,1,2,2,2,3,2,True
테스트조사,홍길동97232,010-5587-1382,B리서치,2,2,3,3,1,2,True
테스트조사,홍길동97329,010-6152-3326,A리서치,4,5,4,5,1,2,True
테스트조사,홍길동97354,010-6052-4082,A리서치,5,1,5,3,5,2,True
테스트조사,홍길동97381,010-3331-5889,A리서치,4,4,5,3,5,2,True
테스트조사,홍길동97402,010-1080-7001,B리서치,2,3,3,1,1,2,True
테스트조사,홍길동97459,010-2040-9347,B리서치,1,1,4,5,1,2,True
테스트조사,홍길동97602,010-6928-4022,C리서치,4,5,5,2,3,2,True
테스트조사,홍길동97671,010-4002-4553,A리서치,1,1,3,5,3,2,True
테스트조사,홍길동97762,010-7855-9721,B리서치,3,3,3,4,1,2,True
테스트조사,홍길동97785,010-9682-9046,B리서치,5,3,2,5,5,2,True
테스트조사,홍길동97895,010-6182-1722,C리서치,3,4,4,1,1,2,True
테스트조사,홍길동97939,010-4977-8262,C리서치,2,5,3,2,2,2,True
테스트조사,홍길동98013,010-4111-4944,A리서치,4,3,4,1,5,2,True
테스트조사,홍길동98037,010-7955-8515,B리서치,3,2,1,5,4,2,True
테스트조사,홍길동98043,010-8403-9951,C리서치,1,1,1,1,4,2,True
테스트조사,홍길동98353,010-5821-7336,C리서치,5,5,1,5,3,2,True
테스트조사,홍길동98423,010-4868-6695,A리서치,3,4,1,5,4,2,True
테스트조사,홍길동98822,010-5881-9764,A리서치,3,3,1,1,3,2,True
테스트조사,홍길동98839,010-5688-1705,B리서치,3,1,5,4,1,2,True
테스트조사,홍길동98869,010-4704-9094,B리서치,5,5,4,5,1,2,True
테스트조사,홍길동99349,010-7249-9363,B리서치,5,1,4,1,1,2,True
테스트조사,홍길동99368,010-4296-2655,A리서치,4,3,5,3,2,2,True
테스트조사,홍길동99586,010-8651-3386,A리서치,4,4,3,4,2,2,True
테스트조사,홍길동99609,010-5249-1242,B리서치,3,4,4,5,5,2,True
테스트조사,홍길동99689,010-6000-6232,C리서치,1,4,5,2,4,2,True
테스트조사,홍길동99925,010-4155-4067,A리서치,1,5,2,2,1,2,True
테스트조사,홍길동99976,010-4364-4901,A리서치,1,1,3,3,3,2,True
테스트조사,홍길동100079,010-5252-6700,C리서치,1,5,2,5,2,2,True
테스트조사,홍길동100128,010-1080-7001,C리서치,3,2,4,4,1,2,True
테스트조사,홍길동100186,010-7152-3669,B리서치,2,1,4,3,4,2,True
테스트조사,홍길동100233,010-7263-8844,A리서치,4,5,2,3,1,2,True
테스트조사,홍길동100337,010-5630-3117,B리서치,1,1,2,2,1,2,True
테스트조사,홍길동100357,010-6930-2975,B리서치,3,1,1,5,5,2,True
테스트조사,홍길동100460,010-9559-9392,B리서치,2,4,1,5,1,2,True
테스트조사,홍길동100560,010-5030-7818,A리서치,4,5,4,5,4,2,True
테스트조사,홍길동100624,010-5659-4235,B리서치,5,4,5,1,2,2,True
테스트조사,홍길동100820,010-1849-9447,B리서치,5,1,4,4,4,2,True
테스트조사,홍길동100860,010-1327-8018,A리서치,3,2,3,1,4,2,True
테스트조사,홍길동101128,010-8749-2471,C리서치,1,5,2,5,2,2,True
테스트조사,홍길동101140,010-5549-5519,C리서치,2,4,1,1,1,2,True
테스트조사,홍길동101185,010-4154-2561,B리서치,1,2,4,5,5,2,True
테스트조사,홍길동101345,010-2427-3737,B리서치,3,3,1,1,1,2,True
테스트조사,홍길동101433,010-2305-3171,C리서치,5,2,4,5,1,2,True
테스트조사,홍길동101525,010-5714-7027,A리서치,5,4,4,1,3,2,True
테스트조사,홍길동101527,010-4750-9742,B리서치,3,4,1,5,4,2,True
테스트조사,홍길동101747,010-1628-4190,A리서치,5,1,1,5,4,2,True
테스트조사,홍길동101790,010-1071-1841,B리서치,4,4,1,1,2,2,True
테스트조사,홍길동101916,010-7007-8041,B리서치,5,2,2,3,1,2,True
테스트조사,홍길동101920,010-1459-2473,C리서치,4,2,4,3,1,2,True
테스트조사,홍길동101924,010-2947-8128,B리서치,1,1,2,3,2,2,True
테스트조사,홍길동102102,010-1395-1200,C리서치,4,2,5,4,1,2,True
테스트조사,홍길동102292,010-5224-4928,C리서치,1,1,4,4,2,2,True
테스트조사,홍길동102316,010-9332-8011,C리서치,4,1,4,5,3,2,True
테스트조사,홍길동102331,010-2105-8021,B리서치,5,3,2,2,4,2,True
테스트조사,홍길동102379,010-6736-9329,C리서치,2,2,3,3,3,2,True
테스트조사,홍길동102592,010-6041-3010,A리서치,2,1,4,5,1,2,True
테스트조사,홍길동102595,010-4297-4846,A리서치,4,5,3,5,4,2,True
테스트조사,홍길동102635,010-4207-2105,B리서치,2,4,4,5,2,2,True
테스트조사,홍길동102734,010-1616-2403,C리서치,2,2,4,5,2,2,True
테스트조사,홍길동102787,010-2097-6493,A리서치,1,5,1,5,5,2,True
테스트조사,홍길동102856,010-7603-7928,C리서치,2,2,5,5,5,2,True
테스트조사,홍길동102936,010-2416-6109,B리서치,4,2,4,5,2,2,True
테스트조사,홍길동103018,010-7099-2475,A리서치,2,2,5,5,1,2,True
테스트조사,홍길동103059,010-1187-1780,A리서치,1,4,3,5,4,2,True
테스트조사,홍길동103183,010-3353-2897,A리서치,5,5,5,3,3,2,True
테스트조사,홍길동103215,010-2540-5398,C리서치,1,4,5,4,1,2,True
테스트조사,홍길동103221,010-4619-4764,C리서치,2,2,3,5,4,2,True
테스트조사,홍길동103318,010-3468-2806,B리서치,1,5,5,4,3,2,True
테스트조사,홍길동103321,010-3478-8949,B리서치,4,3,4,4,2,2,True
테스트조사,홍길동103355,010-1473-7450,C리서치,2,2,2,5,5,2,True
테스트조사,홍길동103416,010-1327-8018,A리서치,3,1,1,4,3,2,True
테스트조사,홍길동103467,010-6602-6375,C리서치,3,3,3,3,2,2,True
테스트조사,홍길동103515,010-1241-7926,A리서치,2,1,1,3,2,2,True
테스트조사,홍길동103642,010-7745-4375,A리서치,2,1,2,3,5,2,True
테스트조사,홍길동103792,010-5319-4931,C리서치,5,3,1,5,4,2,True
테스트조사,홍길동103796,010-8267-8914,B리서치,4,3,1,5,2,2,True
테스트조사,홍길동103858,010-5395-3638,A리서치,1,3,5,3,4,2,True
테스트조사,홍길동103992,010-7918-9988,B리서치,5,1,4,5,1,2,True
테스트조사,홍길동103993,010-6205-7501,B리서치,3,3,3,1,5,2,True
테스트조사,홍길동104102,010-3568-4665,C리서치,5,1,5,2,3,2,True
테스트조사,홍길동104116,010-5894-3689,C리서치,5,2,1,3,3,2,True
테스트조사,홍길동104196,010-8808-6760,C리서치,2,4,2,1,1,2,True
테스트조사,홍길동104243,010-4273-1822,A리서치,1,2,5,1,2,2,True
테스트조사,홍길동104277,010-5186-7417,A리서치,4,1,2,4,4,2,True
테스트조사,홍길동104350,010-1356-3437,C리서치,4,2,2,5,2,2,True
테스트조사,홍길동104412,010-9234-6015,C리서치,4,4,4,2,3,2,True
테스트조사,홍길동104419,010-8536-6165,C리서치,4,4,1,3,4,2,True
테스트조사,홍길동104567,010-6791-3967,C리서치,1,4,3,1,3,2,True
테스트조사,홍길동104663,010-7948-3317,C리서치,5,2,3,3,5,2,True
테스트조사,홍길동104722,010-6152-3326,B리서치,5,3,4,1,3,2,True
테스트조사,홍길동104727,010-7617-6252,C리서치,1,3,3,5,3,2,True
테스트조사,홍길동104737,010-1682-4974,C리서치,3,4,5,2,2,2,True
테스트조사,홍길동104824,010-1376-2589,C리서치,4,2,1,1,1,2,True
테스트조사,홍길동104852,010-8599-2605,B리서치,1,5,4,4,5,2,True
테스트조사,홍길동105081,010-7205-9806,A리서치,5,1,2,5,4,2,True
테스트조사,홍길동105158,010-6945-8965,A리서치,5,1,1,3,2,2,True
테스트조사,홍길동105211,010-6391-4618,B리서치,4,1,2,1,4,2,True
테스트조사,홍길동105235,010-3341-8425,A리서치,2,2,5,4,5,2,True
테스트조사,홍길동105270,010-3620-8625,B리서치,3,4,3,5,2,2,True
테스트조사,홍길동105329,010-2422-2181,B리서치,4,2,5,4,2,2,True
테스트조사,홍길동105335,010-4426-2244,C리서치,4,2,5,1,2,2,True
테스트조사,홍길동105415,010-8397-6866,A리서치,5,4,4,4,5,2,True
테스트조사,홍길동105470,010-5596-9064,A리서치,4,2,2,3,5,2,True
테스트조사,홍길동105541,010-7737-6974,B리서치,3,4,2,4,4,2,True
테스트조사,홍길동105621,010-5780-7748,C리서치,2,1,5,4,1,2,True
테스트조사,홍길동105871,010-1640-5238,C리서치,5,2,1,1,1,2,True
테스트조사,홍길동105917,010-6671-2952,C리서치,2,3,1,1,1,2,True
테스트조사,홍길동106140,010-1606-5755,B리서치,2,2,4,2,2,2,True
테스트조사,홍길동106442,010-4251-1464,C리서치,3,5,1,1,4,2,True
테스트조사,홍길동106443,010-2672-5418,C리서치,4,2,5,2,4,2,True
테스트조사,홍길동106479,010-9745-6369,C리서치,1,4,3,4,3,2,True
테스트조사,홍길동106553,010-6945-8965,B리서치,4,2,3,3,4,2,True
테스트조사,홍길동106567,010-9646-4699,A리서치,5,4,4,5,3,2,True
테스트조사,홍길동106585,010-2238-4965,C리서치,3,2,4,1,3,2,True
테스트조사,홍길동106652,010-5042-9443,B리서치,3,1,2,3,1,2,True
테스트조사,홍길동106795,010-9439-4468,B리서치,4,4,3,5,5,2,True
테스트조사,홍길동106929,010-5063-6288,C리서치,1,3,1,4,2,2,True
테스트조사,홍길동107089,010-7448-3153,A리서치,5,2,3,1,5,2,True
테스트조사,홍길동107318,010-1511-5086,C리서치,1,5,2,4,2,2,True
테스트조사,홍길동107320,010-9121-5891,C리서치,3,2,1,1,1,2,True
테스트조사,홍길동107390,010-2813-6579,C리서치,4,3,5,5,3,2,True
테스트조사,홍길동107512,010-1965-1875,B리서치,1,1,2,5,4,2,True
테스트조사,홍길동107626,010-9744-5659,B리서치,5,4,1,4,5,2,True
테스트조사,홍길동107642,010-9102-7276,B리서치,1,3,4,2,5,2,True
테스트조사,홍길동107916,010-1501-5029,B리서치,5,5,2,5,5,2,True
테스트조사,홍길동107950,010-8400-7151,A리서치,3,3,2,3,3,2,True
테스트조사,홍길동107996,010-6400-5264,B리서치,4,1,5,2,4,2,True
테스트조사,홍길동108057,010-5669-3012,A리서치,5,5,5,2,4,2,True
테스트조사,홍길동108128,010-9682-7509,C리서치,2,2,3,1,1,2,True
테스트조사,홍길동108200,010-5173-8611,A리서치,5,5,1,5,5,2,True
테스트조사,홍길동108216,010-8896-6294,B리서치,5,4,4,4,2,2,True
테스트조사,홍길동108428,010-6930-2975,B리서치,4,1,5,4,2,2,True
테스트조사,홍길동108435,010-2690-5782,C리서치,2,1,4,4,5,2,True
테스트조사,홍길동108472,010-6284-4557,B리서치,3,4,4,5,4,2,True
테스트조사,홍길동108635,010-9315-2900,B리서치,4,2,4,3,2,2,True
테스트조사,홍길동108881,010-4833-5400,B리서치,3,2,4,4,1,2,True
테스트조사,홍길동108906,010-5563-5424,A리서치,3,4,5,4,5,2,True
테스트조사,홍길동108917,010-7074-3279,C리서치,2,3,1,1,2,2,True
테스트조사,홍길동108946,010-9110-5772,C리서치,1,2,4,2,5,2,True
테스트조사,홍길동109003,010-3242-9230,B리서치,4,2,2,3,1,2,True
테스트조사,홍길동109010,010-6012-6984,B리서치,3,5,4,4,3,2,True
테스트조사,홍길동109250,010-2170-4316,C리서치,3,3,1,2,5,2,True
테스트조사,홍길동109373,010-9745-6369,B리서치,3,2,4,3,2,2,True
테스트조사,홍길동109491,010-1882-2100,B리서치,2,2,1,2,2,2,True
테스트조사,홍길동109504,010-5709-9519,A리서치,2,3,3,5,5,2,True
테스트조사,홍길동109519,010-7127-1429,A리서치,2,3,5,5,3,2,True
테스트조사,홍길동109520,010-4714-8580,B리서치,5,3,2,4,5,2,True
테스트조사,홍길동109849,010-7631-4025,A리서치,2,5,1,3,5,2,True
테스트조사,홍길동110074,010-5594-9900,A리서치,3,3,3,2,2,2,True
테스트조사,홍길동110160,010-5956-3848,B리서치,4,3,3,4,3,2,True
테스트조사,홍길동110212,010-2816-2513,A리서치,4,2,2,2,2,2,True
테스트조사,홍길동110220,010-4283-3418,C리서치,1,3,5,3,3,2,True
테스트조사,홍길동110353,010-2315-7889,B리서치,3,5,3,2,2,2,True
테스트조사,홍길동110398,010-9646-4699,C리서치,3,4,3,1,5,2,True
테스트조사,홍길동110641,010-9688-8618,B리서치,3,3,1,1,2,2,True
테스트조사,홍길동110729,010-4325-6563,A리서치,4,2,1,2,1,2,True
테스트조사,홍길동110734,010-1546-4176,C리서치,3,3,3,2,2,2,True
테스트조사,홍길동110735,010-2323-4708,A리서치,4,4,3,1,3,2,True
테스트조사,홍길동110801,010-1226-5981,C리서치,2,4,4,4,3,2,True
테스트조사,홍길동110833,010-1854-4274,C리서치,3,1,1,2,1,2,True
테스트조사,홍길동110898,010-9325-1795,B리서치,4,2,1,1,1,2,True
테스트조사,홍길동110908,010-9355-7078,A리서치,5,1,2,4,2,2,True
테스트조사,홍길동110957,010-4531-8822,A리서치,5,4,4,3,4,2,True
테스트조사,홍길동111042,010-5686-2231,C리서치,4,4,5,4,1,2,True
테스트조사,홍길동111157,010-6586-1010,C리서치,1,4,2,5,5,2,True
테스트조사,홍길동111160,010-6313-1300,B리서치,1,5,5,4,2,2,True
테스트조사,홍길동111183,010-8132-1806,C리서치,2,1,3,5,1,2,True
테스트조사,홍길동111222,010-7502-1928,C리서치,4,2,3,2,5,2,True
테스트조사,홍길동111314,010-6263-3219,B리서치,4,2,3,4,3,2,True
테스트조사,홍길동111384,010-1784-7179,A리서치,4,4,4,2,3,2,True
테스트조사,홍길동111403,010-8442-6206,A리서치,2,4,5,2,2,2,True
테스트조사,홍길동111430,010-4041-5437,C리서치,3,1,4,3,4,2,True
테스트조사,홍길동111466,010-8282-4775,B리서치,1,1,5,4,1,2,True
테스트조사,홍길동111485,010-5224-4928,A리서치,3,1,5,1,2,2,True
테스트조사,홍길동111588,010-4370-2895,A리서치,4,2,5,3,4,2,True
테스트조사,홍길동111670,010-3743-2135,C리서치,2,4,2,3,2,2,True
테스트조사,홍길동111815,010-2945-5358,C리서치,3,4,2,4,2,2,True
테스트조사,홍길동112033,010-2106-8934,A리서치,5,4,3,1,2,2,True
테스트조사,홍길동112124,010-5355-8987,A리서치,5,3,2,1,2,2,True
테스트조사,홍길동112131,010-2868-9579,B리서치,5,3,1,4,4,2,True
테스트조사,홍길동112159,010-8991-7798,B리서치,1,4,3,4,2,2,True
테스트조사,홍길동112166,010-7716-7857,B리서치,1,2,2,2,4,2,True
테스트조사,홍길동112366,010-8236-1768,A리서치,3,3,4,4,5,2,True
테스트조사,홍길동112368,010-5104-6138,B리서치,2,3,3,4,5,2,True
테스트조사,홍길동112412,010-6642-1990,B리서치,2,3,5,1,5,2,True
테스트조사,홍길동112478,010-2296-9465,C리서치,5,4,3,5,3,2,True
테스트조사,홍길동112576,010-3767-4585,B리서치,5,5,2,4,1,2,True
테스트조사,홍길동112690,010-7797-5877,A리서치,5,5,4,4,1,2,True
테스트조사,홍길동112696,010-9753-5010,C리서치,3,3,5,5,2,2,True
테스트조사,홍길동112755,010-3767-1907,C리서치,3,3,1,4,3,2,True
테스트조사,홍길동112848,010-9351-8895,A리서치,1,2,4,1,5,2,True
테스트조사,홍길동112941,010-5510-1724,A리서치,3,3,3,5,1,2,True
테스트조사,홍길동113061,010-7100-4729,C리서치,3,1,1,2,3,2,True
테스트조사,홍길동113236,010-8270-2998,A리서치,3,4,4,5,5,2,True
테스트조사,홍길동113295,010-3283-6302,B리서치,3,5,1,5,3,2,True
테스트조사,홍길동113330,010-7389-3277,B리서치,2,1,3,4,1,2,True
테스트조사,홍길동113374,010-9332-8011,B리서치,5,1,5,2,1,2,True
테스트조사,홍길동113463,010-2735-1751,C리서치,3,2,5,1,1,2,True
